pid,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
3644,211,72,72171,38920,22680,NA,W,3025,127,2,2,2,10,4,1,3,1,5,2,0,3,2,0,2,2,2,2,7,NA,NA,NA,0,2104,2,2,2,NA,NA,NA,CHICAGO,60636,2016,0.01934523809523809,0.9439484126984128,0,0.01934523809523809,0.03472222222222222,14000,Chicago,0,0,1,0,0,1,WENTWORTH,HARPER HS,6.873317191283292,20919,FALSE,FALSE,TRUE
3645,234,38,38070,259220,49000,NA,T,7840,54,NA,3,1,6,4,3,1,1,5,2,0,3,2,1,2,2,2,2,3,1,1,2,0,1642,2,1,4,NA,NA,NA,ARLINGTON HEIGHTS,60004,4746,0.8314369995785925,0.02064896755162242,0.07796038769490098,0.05689001264222503,0.02612726506531816,02154,Arlington Heights,0,0,3,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,9.004,102520,FALSE,TRUE,TRUE
3646,209,25,25010,846700,130770,NA,W,17436,20,NA,2,1,12,5,1,1,1,5,1,1,3,5,1,2,1,2,2,5,2,1,1,0,6106,2,1,2,NA,NA,NA,NORTHBROOK,60062,5600,0.8053571428571429,7.142857142857143e-4,0.14625,0.02553571428571428,0.04428571428571428,53481,Northbrook,0,0,1,0,0,0,SCHOOL DISTRICT 27,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.599,138992,TRUE,TRUE,TRUE
3647,204,38,38052,272570,211200,NA,T,25600,66,NA,2,1,6,3,1,3,1,5,2,1,1,1,1,2,NA,2,2,3,2,1,2,0,2005,2,1,1,3,NA,NA,ARLINGTON HEIGHTS,60005,6159,0.8934892027926612,0.0034096444227959,0.04611138171781133,0.04059100503328462,0.0232180548790388,02154,Arlington Heights,0,0,1,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,9.004,116667,FALSE,TRUE,TRUE
3648,203,29,29070,210550,42000,NA,W,8400,58,NA,3,1,8,4,1,1,1,5,1,0,1,1,1,NA,NA,2,2,4,3,1,2,0,1248,2,1,1,3,NA,NA,PALATINE,60074,5118,0.8253223915592028,0.00390777647518561,0.05177803829620946,0.0873388042203986,0.06096131301289566,57225,Palatine,0,0,3,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,9.835,109929,FALSE,TRUE,TRUE
3649,203,30,30052,202240,148530,NA,W,54014,61,NA,3,1,6,4,3,3,1,5,1,1,2,2,1,2,2,2,2,3,3,1,2,0,1477,2,1,1,3,NA,NA,PALOS PARK,60464,5606,0.8480199785943632,0.01944345344273992,0.02408134141990724,0.08383874420264002,0.04584373885123082,NA,NA,0,0,9,1,0,0,SCHOOL DISTRICT C C  118,CONSOLIDATED HIGH SCHOOL  230,8.132,88750,FALSE,TRUE,TRUE
3650,203,72,72282,115130,32810,NA,W,4375,95,NA,2,1,5,3,1,3,1,5,1,0,2,1,0,2,NA,2,2,1,1,2,2,0,1152,2,1,1,3,NA,1,CHICAGO,60620,5708,0.01103714085494043,0.9800280308339172,0.00420462508759635,0.0047302032235459,0,14000,Chicago,0,0,1,0,0,0,FORT DEARBORN,HARLAN HS,6.908,27500,FALSE,TRUE,TRUE
3651,206,23,23080,770050,436900,NA,W,25700,79,NA,2,1,9,4,3,3,1,5,1,4,3,3,1,1,2,1,2,3,2,1,2,0,4164,2,1,2,NA,1,NA,WINNETKA,60093,5279,0.9143777230536086,0.00303087706004925,0.02292100776662246,0.03371850729304793,0.04110627012691797,82530,Winnetka,0,1,6,1,0,0,SCH DISTRICT 36,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.997,211042,FALSE,TRUE,TRUE
3652,278,30,30054,254520,62920,NA,T,9322,44,NA,3,1,7,5,1,3,1,5,1,1,3,3,1,NA,NA,2,2,3,2,1,2,0,2857,2,1,2,NA,NA,NA,PALOS HEIGHTS,60463,4031,0.9533614487720168,2.4807740014884643e-4,0.01786157281071694,0.00917886380550731,0.01935003721161002,57381,Palos Heights,0,0,1,0,0,0,SCHOOL DISTRICT C C  118,CONSOLIDATED HIGH SCHOOL  230,9.992,85119,FALSE,TRUE,TRUE
3653,202,37,37070,28370,12880,NA,O,4687,94,NA,1,1,4,2,1,1,2,2,2,0,1,1,0,NA,NA,2,2,1,1,2,2,0,684,2,1,1,3,NA,1,HARVEY,60426,1506,0.01859229747675963,0.9196547144754316,0,0.06175298804780876,0,33383,Harvey,0,0,2,1,0,0,SCHOOL DISTRICT  147,THORNTON TOWNSHIP HIGH SCHOOL  205,27.809,27697,FALSE,TRUE,TRUE
3654,211,77,77030,392770,143430,NA,W,5625,108,2,2,2,12,6,1,1,1,5,1,0,2,2,0,2,2,2,2,3,2,2,2,0,3654,2,2,2,3,NA,1,CHICAGO,60647,2917,0.5913609873157354,0.04868015083990401,0.02159753171066164,0.3157353445320535,0.04525197120329105,14000,Chicago,0,0,1,0,0,0,DARWIN,CLEMENTE HS,6.915,91354,FALSE,TRUE,TRUE
3655,295,71,71200,171950,13170,NA,W,1054,14,NA,3,2,5,2,2,3,1,5,1,1,3,2,0,2,2,2,2,3,2,1,1,0,1285,2,1,3,NA,NA,NA,CHICAGO,60634,6360,0.4119496855345912,0.0080188679245283,0.07091194968553459,0.504245283018868,0.00974842767295597,14000,Chicago,0,0,1,0,0,0,"LOCKE, J",STEINMETZ COLLEGE PREP HS,6.894,51071,FALSE,TRUE,TRUE
3656,203,13,13130,84650,110460,NA,T,27617,59,NA,2,1,6,3,1,3,1,5,1,0,2,1,1,2,NA,2,2,3,2,1,2,0,1365,2,1,1,3,NA,NA,OAK FOREST,60452,4574,0.8041101880192392,0.03388718845649322,0.01311762133799737,0.1294271972015741,0.03891560996939221,54638,Oak Forest,0,0,1,0,0,0,SCHOOL DISTRICT  142,COMMUNITY HIGH SCHOOL  228,13.813,75442,FALSE,TRUE,TRUE
3657,295,38,38023,189100,38080,NA,W,1858,20,NA,2,1,6,2,3,1,1,5,1,1,3,2,0,2,1,2,2,3,2,1,2,0,1329,2,1,1,NA,NA,NA,WHEELING,60090,6665,0.31972993248312076,0.0649662415603901,0.1603900975243811,0.4459114778694674,0.01800450112528132,81087,Wheeling,0,0,1,0,0,0,SCH DIST 21 WHEELING COMM CONSOLIDATED,ARLINGTON HTS TWNSHP H S 214,11.237,56698,FALSE,TRUE,TRUE
3658,203,29,29100,156760,32560,NA,W,10020,65,NA,1,1,5,3,4,3,1,5,1,0,3,1,0,2,2,2,2,1,1,2,2,0,1003,2,1,1,NA,NA,NA,ROLLING MEADOWS,60008,3437,0.7291242362525459,0.00727378527785859,0.01832993890020366,0.23305208030258948,0.02211230724469013,65338,Rolling Meadows,0,0,6,1,0,0,SCHOOL DISTRICT C C  15,ARLINGTON HTS TWNSHP H S 214,9.977,91010,FALSE,TRUE,TRUE
3659,205,27,27050,314040,37500,NA,W,3750,101,NA,1,1,6,3,1,3,1,5,2,0,3,1,1,2,NA,2,2,3,1,2,2,0,1640,2,1,2,NA,NA,1,OAK PARK,60304,4579,0.7521292858702774,0.11203319502074688,0.03843633981218607,0.0670452063769382,0.06071194583970299,54885,Oak Park,0,0,1,0,0,0,SCHOOL DISTRICT  97,CONSOLIDATED HIGH SCHOOL  200,13.157,111607,FALSE,TRUE,TRUE
3660,203,16,16061,230160,41580,NA,W,7920,55,NA,3,1,7,3,4,3,1,5,2,0,3,1,1,2,NA,2,2,1,1,1,2,0,1624,2,1,1,NA,NA,1,ELK GROVE VILLAGE,60007,4876,0.8474159146841673,2.0508613617719443e-4,0.03035274815422477,0.11853978671041836,0.0034864643150123,23256,Elk Grove Village,0,0,1,0,0,0,SCHOOL DISTRICT C C  59,ARLINGTON HTS TWNSHP H S 214,8.349,65514,FALSE,TRUE,TRUE
3661,211,71,71082,278290,97020,NA,W,4410,117,2,2,2,11,5,1,3,1,5,1,0,3,2,0,2,2,2,2,3,1,2,2,0,2468,2,2,2,NA,NA,1,CHICAGO,60618,4693,0.4702748774770936,0.04623907948007671,0.06094182825484764,0.38163221819731513,0.0818239931813339,14000,Chicago,0,0,1,0,0,0,BELDING,SCHURZ HS,6.901516611295682,56029,FALSE,TRUE,TRUE
3662,204,31,31102,278810,46800,NA,T,7200,36,NA,2,1,8,4,4,3,1,5,1,1,3,2,0,2,2,2,2,3,2,1,2,0,2139,2,1,1,NA,NA,NA,WESTCHESTER,60154,5569,0.664571736397917,0.07739270964266474,0.059974860836775,0.192853295026037,0.01041479619321242,80047,Westchester,0,0,3,1,0,0,SCHOOL DISTRICT 92 1/2,PROVISO TOWNSHIP HIGH SCHOOL 209,9.688,85958,FALSE,TRUE,TRUE
3663,203,72,72380,159780,42840,NA,W,4284,66,NA,2,1,5,2,2,3,1,5,2,0,3,1,0,2,NA,2,2,3,1,2,2,0,1004,2,1,1,NA,NA,NA,CHICAGO,60638,6064,0.5346306068601583,0.00808047493403693,0,0.4345316622691293,0.0404023746701847,14000,Chicago,0,0,1,0,0,0,BYRNE,KENNEDY HS,6.934,99667,FALSE,TRUE,TRUE
3664,202,70,70120,64410,42180,NA,W,4687,104,NA,2,1,5,2,1,3,2,5,2,0,1,1,0,NA,NA,2,2,3,1,2,2,0,990,2,1,1,3,NA,1,CHICAGO,60619,2547,7.852375343541421e-4,0.9874361994503336,0,0,0.01884570082449941,14000,Chicago,0,0,1,0,0,0,"WASHINGTON, H",HARLAN HS,6.88386464826358,30714,FALSE,TRUE,TRUE
3665,203,75,75021,227690,69050,NA,W,4062,94,NA,2,1,6,4,1,3,2,5,2,0,2,1,1,2,NA,2,2,3,1,2,2,0,1602,2,1,1,3,NA,1,CHICAGO,60645,6131,0.574294568585875,0.09297015168814222,0.2174196705268309,0.05676072418854999,0.08155276463872126,14000,Chicago,0,0,6,1,0,0,WEST RIDGE,MATHER HS,6.857803738317757,41308,FALSE,TRUE,TRUE
3666,203,29,29033,207000,45220,NA,W,7236,44,NA,1,1,6,3,1,1,1,5,2,0,3,1,1,NA,NA,2,2,3,1,1,2,0,1169,2,1,1,NA,NA,NA,HOFFMAN ESTATES,60192,3805,0.8086727989487517,0,0.1340341655716163,0.0202365308804205,0.07411300919842313,35411,Hoffman Estates,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,10.023,123594,FALSE,TRUE,TRUE
3667,205,75,75010,372450,85050,NA,W,5866,66,NA,2,1,8,4,1,1,1,5,2,1,3,2,0,2,NA,2,2,3,1,2,2,0,2159,2,1,2,NA,NA,NA,CHICAGO,60645,6739,0.4733640005935599,0.1584804867190978,0.17599050304199437,0.16174506603353614,0.06083988722362368,14000,Chicago,0,0,5,0,0,0,ROGERS,MATHER HS,6.857803738317757,66831,FALSE,TRUE,TRUE
3668,207,27,27030,238420,34760,NA,W,3090,65,NA,2,1,7,3,1,3,1,5,2,0,3,1,1,2,2,2,2,3,1,2,2,0,1320,2,1,2,NA,NA,NA,OAK PARK,60302,4411,0.5601904330083881,0.31240081614146453,0.02629789163454999,0.06619814101110859,0.06982543640897755,54885,Oak Park,0,0,2,1,0,0,SCHOOL DISTRICT  97,CONSOLIDATED HIGH SCHOOL  200,13.157,125590,FALSE,TRUE,FALSE
3669,211,71,71071,282640,105970,NA,W,7850,112,2,1,1,7,4,2,3,1,5,2,0,3,2,0,2,2,2,2,1,1,2,2,0,2562,2,2,2,NA,NA,NA,CHICAGO,60630,2577,0.5223127667830811,0.00582072176949941,0.13814512999611953,0.23593325572370977,0.18820333721381452,14000,Chicago,0,0,1,0,0,0,BELDING,SCHURZ HS,6.917,69844,FALSE,TRUE,TRUE
3670,211,71,71180,275590,45670,NA,O,3150,117,2,1,1,6,4,2,3,1,5,2,0,3,2,0,NA,NA,2,2,1,1,2,2,0,1974,2,2,2,NA,NA,NA,CHICAGO,60647,2774,0.26964671953857244,0.10201874549387166,0.01586157173756308,0.6077865897620764,0.00757029560201874,14000,Chicago,0,0,1,0,0,0,MOZART,KELVYN PARK HS,6.915,47344,FALSE,TRUE,TRUE
3671,234,30,30012,159530,44550,NA,W,6600,54,NA,3,1,7,3,3,1,1,5,1,0,3,2,0,2,2,2,2,3,1,2,2,0,1217,2,1,4,3,NA,NA,HICKORY HILLS,60457,4831,0.7536741875388119,0.06251293728006624,0,0.16228524115090043,0.04098530324984475,34514,Hickory Hills,0,0,5,1,0,0,SCHOOL DISTRICT  117,CONSOLIDATED HIGH SCHOOL  230,12.137,58895,FALSE,TRUE,TRUE
3672,206,71,71070,445700,60480,NA,W,3780,97,NA,2,1,8,4,1,3,2,5,1,0,3,2,0,2,2,2,2,3,1,2,2,0,2488,2,1,2,NA,1,NA,CHICAGO,60641,3090,0.29449838187702265,0.00679611650485436,0.04692556634304207,0.6352750809061488,0.03009708737864077,14000,Chicago,0,0,1,0,0,0,SCAMMON,SCHURZ HS,6.901516611295682,62250,FALSE,TRUE,TRUE
3673,204,18,18090,299580,7120,NA,W,5700,17,NA,1,1,6,2,1,3,1,5,1,0,3,2,0,2,2,2,2,3,1,1,2,0,1941,2,1,1,NA,NA,NA,HOFFMAN ESTATES,60192,8215,0.43700547778454046,0.00998174071819841,0.3004260499087036,0.2424832623250152,0.0202069385270846,35411,Hoffman Estates,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,10.794,97420,FALSE,TRUE,TRUE
3674,203,13,13032,109470,23830,NA,O,6811,56,NA,3,1,6,3,3,1,2,5,2,0,3,1,1,2,NA,2,2,2,3,1,1,0,1300,2,1,1,NA,NA,NA,MIDLOTHIAN,60445,4319,0.5825422551516555,0.06181986570965501,0,0.31535077564250985,0.08057420699235934,48892,Midlothian,0,0,1,0,0,0,SCHOOL DISTRICT  143,COMMUNITY HIGH SCHOOL  228,14.895,66840,FALSE,TRUE,TRUE
3675,208,32,32090,149310,96600,VG,W,24150,53,NA,3,1,8,4,1,3,1,5,1,2,3,3,1,2,NA,1,2,3,2,1,2,0,3948,2,1,2,NA,NA,NA,OLYMPIA FIELDS,60461,4171,0.2196116039319108,0.7379525293694558,0.0256533205466315,0,0.03092783505154639,55938,Olympia Fields,0,0,1,0,0,0,SCHOOL DISTRICT 162,RICH TOWNSHIP HIGH SCHOOL  227,17.971,97237,TRUE,TRUE,TRUE
3676,203,31,31091,295500,28950,NA,W,4455,96,NA,4,2,6,3,1,3,1,5,2,0,1,1,0,NA,NA,2,2,3,1,2,2,0,1092,2,1,1,3,NA,NA,FOREST PARK,60130,4823,0.5034211071946921,0.3439767779390421,0.06323864814430852,0.05556707443499896,0.06759278457391665,26935,Forest Park,0,0,1,0,0,0,SCHOOL DISTRICT 91,PROVISO TOWNSHIP HIGH SCHOOL 209,12.075,52642,FALSE,TRUE,TRUE
3677,202,72,72282,116740,27670,NA,W,3690,94,NA,3,1,5,2,1,1,1,5,2,0,2,1,0,NA,NA,2,2,3,1,2,2,0,875,2,1,1,3,NA,1,CHICAGO,60620,3550,0.02591549295774647,0.9633802816901408,8.450704225352113e-4,0.00169014084507042,0.01633802816901408,14000,Chicago,0,0,1,0,0,0,"JACKSON, M",CORLISS HS,6.908,52046,FALSE,TRUE,TRUE
3678,211,15,15020,109850,57220,NA,W,6187,104,4,1,1,16,8,1,3,1,2,2,0,3,4,0,2,NA,2,2,3,1,2,2,0,2772,2,2,2,NA,NA,NA,CICERO,60804,3417,0.02780216564237635,0.0588235294117647,0,0.9133743049458588,0,14351,Cicero,0,0,3,1,0,0,SCHOOL DISTRICT  99,BERWYN CICERO STICKNEY HIGH SCHOOL 201,16.731,40536,FALSE,TRUE,TRUE
3679,206,23,23110,933200,284370,NA,W,12926,64,NA,2,4,10,4,1,3,1,5,1,2,3,3,1,1,2,1,2,3,2,1,1,0,4215,2,1,2,NA,NA,NA,KENILWORTH,60043,2405,0.9064449064449064,0.00706860706860706,0.05322245322245322,0.02328482328482328,0.01995841995841996,39519,Kenilworth,0,0,1,0,0,0,SCH DISTRICT 38,NEW TRIER TOWNSHIP HIGH SCHOOL  203,8.662,214875,FALSE,TRUE,TRUE
3680,203,39,39310,150590,37440,NA,W,6240,66,NA,2,1,6,4,1,3,1,5,1,1,1,2,0,2,2,2,2,3,1,2,2,0,1568,2,1,5,1,NA,NA,EVERGREEN PARK,60805,5195,0.670259865255053,0.17035611164581327,0.02771896053897979,0.10914340712223292,0.02483156881616939,24634,Evergreen Park,0,0,1,0,0,0,SCHOOL DISTRICT  124,COMMUNITY HIGH SCHOOL  231,13.318,71393,FALSE,TRUE,TRUE
3681,203,22,22040,109390,62620,NA,W,10020,71,NA,1,2,7,4,2,3,1,5,2,0,3,2,0,NA,NA,2,2,3,1,1,2,0,1021,2,1,1,NA,NA,1,DES PLAINES,60018,3717,0.5547484530535378,0.0072639225181598,0.10734463276836158,0.288135593220339,0.08501479687920366,19642,Des Plaines,1,0,1,0,0,0,SCHOOL DISTRICT C C  62,MAINE TOWNSHIP HIGH SCHOOL  207,9.229,82708,FALSE,TRUE,TRUE
3682,203,72,72330,37920,22200,NA,W,4038,108,NA,1,1,7,4,1,1,1,5,2,0,1,2,0,2,NA,2,3,1,1,2,2,0,1478,2,1,5,1,NA,NA,CHICAGO,60628,4239,0.01344656758669497,0.96414248643548,0.00283085633404104,0.00424628450106157,0.01981599433828733,14000,Chicago,0,0,1,0,0,0,LAVIZZO,CORLISS HS,6.908,24727,FALSE,TRUE,TRUE
3683,211,72,72091,47530,20310,NA,W,3125,132,NA,1,1,9,6,1,1,1,2,2,0,1,2,0,NA,NA,2,2,3,1,2,2,0,1920,2,2,2,3,NA,1,CHICAGO,60609,2496,0.08613782051282051,0.203125,0.0032051282051282,0.7043269230769231,0.00641025641025641,14000,Chicago,0,0,1,0,0,0,HAMLINE,RICHARDS HS,6.934,28212,FALSE,TRUE,TRUE
3684,295,35,35108,108550,25620,NA,W,1767,44,NA,1,1,5,3,4,3,1,5,1,0,3,1,1,NA,NA,2,2,1,1,1,2,0,1446,2,1,2,NA,NA,NA,HANOVER PARK,60133,5223,0.6034845874018763,0.01531686770055523,0.15029676431169825,0.218648286425426,0.02010338885697874,32746,Hanover Park,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,10.825,80957,FALSE,TRUE,TRUE
3685,203,72,72281,42660,32400,NA,W,4320,104,NA,1,1,6,4,1,3,1,5,2,0,2,1,0,NA,NA,2,2,2,1,2,2,0,1025,2,1,1,3,NA,NA,CHICAGO,60643,4067,0.01549053356282272,0.9488566510941726,0,0.01352348168182935,0.04425866732235063,14000,Chicago,0,0,1,0,0,0,GREEN,CORLISS HS,6.908,73077,FALSE,TRUE,TRUE
3686,295,28,28103,169770,39990,NA,T,3636,23,NA,3,1,6,3,1,3,1,5,1,0,3,2,1,2,1,2,2,3,2,1,2,0,1611,2,1,2,NA,NA,2,TINLEY PARK,60477,4246,0.7418747056052756,0,0.03320772491756948,0.22162034856335375,0.00659444182760245,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT  140,CONSOLIDATED HIGH SCHOOL  230,11.122,65720,FALSE,TRUE,TRUE
3687,202,71,71210,120800,34370,NA,W,3125,63,NA,2,1,5,2,1,3,1,5,2,0,3,1,1,2,2,2,2,3,1,2,2,0,864,2,1,1,NA,NA,NA,CHICAGO,60639,2730,0.01465201465201465,0.5249084249084249,0.00915750915750915,0.4443223443223443,0.01391941391941392,14000,Chicago,0,0,1,0,0,0,LEWIS,FOREMAN HS,6.884772382397572,46250,FALSE,TRUE,TRUE
3688,207,18,18013,187670,36540,NA,W,6356,32,NA,1,1,6,3,3,3,1,5,2,0,3,1,1,2,NA,2,2,3,1,1,2,0,1588,2,1,2,NA,NA,NA,STREAMWOOD,60107,9141,0.5479706815446888,0.02198884148342632,0.18553768734274148,0.23367246471939612,0.01684717208182912,73157,Streamwood,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,10.958,95439,FALSE,TRUE,TRUE
3689,203,77,77013,100390,26770,NA,W,3150,112,NA,1,1,7,4,1,3,1,5,2,0,1,1,1,2,2,2,2,1,2,2,2,0,1450,2,1,5,1,NA,1,CHICAGO,60651,4416,0.02105978260869565,0.832427536231884,0,0.1465126811594203,0,14000,Chicago,0,0,6,1,0,0,MCNAIR,ORR HS,6.89,22526,FALSE,TRUE,TRUE
3690,202,72,72380,135870,37500,NA,W,3750,65,NA,2,1,4,2,1,3,1,5,2,0,1,1,0,2,2,2,2,7,NA,NA,NA,0,855,2,1,1,3,NA,NA,CHICAGO,60638,5502,0.5067248273355144,0.00218102508178844,0,0.4910941475826972,0,14000,Chicago,0,0,1,0,0,0,KINZIE,KENNEDY HS,6.934,84805,FALSE,FALSE,TRUE
3691,202,72,72321,39400,24060,NA,W,4375,66,NA,1,1,4,2,2,3,1,5,2,0,3,1,0,NA,NA,2,2,1,1,2,2,0,910,2,1,1,NA,NA,NA,CHICAGO,60628,4160,0.01899038461538461,0.944471153846154,0,0.02427884615384615,0.01225961538461538,14000,Chicago,0,0,1,0,0,0,DUNNE TECH ACAD,JULIAN HS,6.908,41167,FALSE,TRUE,TRUE
3692,210,71,71021,171430,20200,NA,W,1263,66,NA,3,2,5,2,1,3,1,5,1,0,3,1,1,NA,NA,2,2,1,2,2,2,0,1061,2,1,1,NA,NA,NA,CHICAGO,60646,6516,0.6887661141804788,0.00751995089011663,0.16574585635359115,0.11832412523020258,0.0392879066912216,14000,Chicago,0,0,1,0,0,1,SAUGANASH,TAFT HS,6.901516611295682,123818,FALSE,TRUE,TRUE
3693,203,29,29100,174810,27820,NA,W,8562,62,NA,1,1,7,4,4,3,1,5,2,0,2,1,0,2,2,2,2,3,1,2,2,0,1301,2,1,1,3,NA,NA,ROLLING MEADOWS,60008,4566,0.7490144546649146,0.01971090670170828,0.04686815593517302,0.16732369689005694,0.03416557161629435,65338,Rolling Meadows,0,0,6,1,0,0,SCHOOL DISTRICT C C  15,ARLINGTON HTS TWNSHP H S 214,9.977,72627,FALSE,TRUE,TRUE
3694,203,37,37061,51530,16010,NA,O,4575,97,NA,1,1,9,3,1,3,1,5,2,1,2,3,0,NA,NA,2,2,7,NA,NA,NA,0,1056,2,1,1,3,NA,NA,CALUMET CITY,60409,6780,0.15206489675516224,0.6339233038348082,0.00191740412979351,0.2019174041297935,0.02035398230088495,10487,Calumet City,0,0,3,1,0,0,SCHOOL DISTRICT 156,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,24.795,47390,FALSE,FALSE,TRUE
3695,205,34,34020,310210,70000,NA,W,8000,74,NA,2,1,6,3,3,1,1,5,1,0,3,2,1,2,2,2,2,1,2,1,1,0,1671,2,1,2,NA,NA,NA,RIVERSIDE,60546,3616,0.8426438053097345,0.01161504424778761,0.00995575221238938,0.12997787610619468,0.01161504424778761,64421,Riverside,0,0,1,0,0,0,SCHOOL DISTRICT 96,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,12.07,125486,FALSE,TRUE,TRUE
3696,207,13,13280,124210,37480,NA,O,8330,58,NA,1,1,7,3,3,3,1,5,1,1,3,2,1,2,NA,2,2,3,1,1,1,0,1884,2,1,2,NA,NA,NA,HOMEWOOD,60430,6919,0.14626391096979333,0.8170255817314641,0.01358577829166064,0.01546466252348605,0.01300766006648359,35879,Homewood,0,0,1,0,0,0,SCHOOL DISTRICT 153,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,16.443,58531,FALSE,TRUE,TRUE
3697,211,71,71090,175050,54370,NA,T,3750,95,2,2,1,8,4,1,3,1,5,2,0,1,2,0,2,NA,2,2,3,1,2,2,0,1872,2,2,5,2,NA,1,CHICAGO,60634,3599,0.6976938038343985,0.01472631286468463,0.03778827452070019,0.24367879966657405,0.00805779383161989,14000,Chicago,0,0,1,0,0,0,SMYSER,TAFT HS,6.884772382397572,76017,FALSE,TRUE,TRUE
3698,203,31,31080,142910,28380,NA,W,7570,66,NA,3,2,5,2,3,3,2,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1057,2,1,1,NA,NA,NA,HILLSIDE,60162,5989,0.1841709801302388,0.4748705960928369,0.00333945566872599,0.3274336283185841,0.02037067957922858,35086,Hillside,0,0,1,0,0,0,SCHOOL DISTRICT 93,PROVISO TOWNSHIP HIGH SCHOOL 209,13.752,54597,FALSE,TRUE,TRUE
3699,203,10,10022,288820,44950,NA,W,6200,32,NA,1,4,4,2,3,3,1,5,1,1,3,2,0,2,NA,2,2,3,1,1,2,0,1529,2,1,1,NA,NA,NA,BARRINGTON,60010,7280,0.7271978021978022,0.00357142857142857,0.18543956043956045,0.07486263736263736,0.01785714285714285,03844,Barrington,0,0,1,0,0,0,COMMUNITY UNIT SCHOOL DISTRICT 220,COMMUNITY UNIT SCHOOL DISTRICT 220,7.216,122931,FALSE,TRUE,TRUE
3700,205,17,17071,503340,109440,NA,T,6840,112,NA,4,1,9,4,1,3,2,5,1,1,2,2,0,2,2,2,2,3,4,2,2,0,2107,2,1,2,1,NA,NA,EVANSTON,60202,5007,0.7823047733173557,0.03834631515877771,0.07189934092270821,0.07169962053125624,0.07149990013980427,24582,Evanston,0,0,1,0,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,8.035,90185,FALSE,TRUE,TRUE
3701,203,37,37130,38040,11160,NA,W,3720,62,NA,3,1,5,2,1,1,1,5,1,0,3,1,0,NA,NA,2,2,1,1,2,2,0,1008,2,1,1,NA,NA,NA,HARVEY,60426,5079,0.06674542232722977,0.62866706044496945,3.9377830281551486e-4,0.2927741681433353,0.02008269344359126,33383,Harvey,0,0,1,0,0,1,SCHOOL DISTRICT  151,THORNTON TOWNSHIP HIGH SCHOOL  205,27.434,37350,FALSE,TRUE,TRUE
3702,202,37,37101,46650,17810,NA,W,4750,69,NA,1,1,4,2,1,3,1,5,1,0,1,1,0,1,2,2,2,2,1,2,2,27,765,2,1,1,3,NA,1,CALUMET CITY,60409,5676,0.13178294573643412,0.6321353065539113,0,0.2225158562367865,0.02713178294573643,10487,Calumet City,0,0,1,0,0,0,SCHOOL DISTRICT 157,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,25.497,39375,FALSE,TRUE,TRUE
3703,203,20,20081,131440,32810,NA,W,4375,69,NA,2,1,5,3,3,1,1,5,1,0,2,1,1,2,2,2,2,3,1,2,2,0,1031,2,1,5,1,NA,NA,RIVER GROVE,60171,4995,0.6126126126126126,0.02482482482482482,0.02102102102102102,0.3207207207207207,0.03963963963963964,64343,River Grove,0,0,1,0,0,0,SCHOOL DISTRICT  85 1/2,COMMUNITY HIGH SCHOOL  212,11.193,63495,FALSE,TRUE,TRUE
